116.561574,39.825921,0.0
116.561575,39.82592,0.0
116.561575,39.82592,0.0
116.561575,39.82592,0.0
116.561575,39.82592,0.0
116.561575,39.82592,0.0
116.561575,39.82592,0.0
116.56106000000001,39.825971,0.0
116.56106000000001,39.825971,0.0
116.56106000000001,39.825971,0.0
116.56081499999999,39.826035,0.0
116.56081499999999,39.826035,0.0
116.55698600000001,39.825665,0.0
116.551561,39.82557,0.0
116.551405,39.82513,0.0
116.551096,39.81919,0.0
116.55108500000001,39.819086,0.0
116.551075,39.81899,0.0
116.55693500000001,39.814834999999995,0.0
116.56436000000001,39.810595,0.0
116.56525500000001,39.810081,0.0
116.565706,39.80981,0.0
116.56597,39.80966,0.0
116.57064,39.813109999999995,0.0
116.575876,39.820655,0.0
116.576181,39.821025,0.0
116.58052099999999,39.827515999999996,0.0
116.568275,39.831916,0.0
116.55576,39.83645,0.0
116.54576599999999,39.840895,0.0
116.54576599999999,39.840895,0.0
116.54328500000001,39.842196,0.0
116.542566,39.842595,0.0
116.541995,39.842905,0.0
116.541995,39.842905,0.0
116.541995,39.842905,0.0
116.541995,39.842905,0.0
116.54151999999999,39.843195,0.0
116.54128600000001,39.843391,0.0
116.54108000000001,39.843605,0.0
116.54101000000001,39.843681,0.0
116.54091499999998,39.84384,0.0
116.54066100000001,39.84432,0.0
116.54063500000001,39.844390000000004,0.0
116.540476,39.845031,0.0
116.540476,39.845031,0.0
116.540476,39.845031,0.0
116.540501,39.84556,0.0
116.540501,39.84556,0.0
116.540501,39.84556,0.0
116.540501,39.84556,0.0
116.540501,39.84556,0.0
116.540501,39.84556,0.0
116.540501,39.84556,0.0
116.54075,39.84625,0.0
116.540806,39.84634000000001,0.0
116.540791,39.846315999999995,0.0
116.540821,39.84636500000001,0.0
116.540876,39.846466,0.0
116.54092,39.84655,0.0
116.540935,39.846575,0.0
116.54111499999999,39.846745,0.0
116.541155,39.846804999999996,0.0
116.54139099999999,39.847031,0.0
116.541505,39.84717,0.0
116.54156499999999,39.84724,0.0
116.54156499999999,39.84724,0.0
116.541715,39.84746,0.0
116.541886,39.84765,0.0
116.54201100000002,39.847815999999995,0.0
116.54208999999999,39.84791,0.0
116.54214099999999,39.847961,0.0
116.54214099999999,39.847961,0.0
116.54214099999999,39.847961,0.0
116.54233500000001,39.848209999999995,0.0
116.54233500000001,39.848209999999995,0.0
116.54258600000001,39.848535999999996,0.0
116.54270600000001,39.848735,0.0
116.54270600000001,39.848735,0.0
116.54270600000001,39.848735,0.0
